OG	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG_8990	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_9330	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_9589	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_10057	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_12585	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_13340	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_25989	-0.143004504	-4.3288181248	-0.327191234636359	0.750262574575883	0.809058720661448	-7.28361340146953
OG_11447	-0.0543044328000004	4.5749671092	-0.327144935977422	0.750296556706964	0.809058720661448	-7.28362981732051
OG_9755	0.0508380357999991	5.7292015793	0.324817033041676	0.752005903604772	0.810722577785813	-7.28445227688823
OG_8874	0.1204250516	-4.3413821634	0.322248831679427	0.75389333075511	0.812311435580086	-7.2853529631202
OG_9280	0.1204250516	-4.3413821634	0.322248831679427	0.75389333075511	0.812311435580086	-7.2853529631202
OG_15180	-0.0562650284000012	4.7907786054	-0.322131399866142	0.753979674715697	0.812311435580086	-7.28539397988417
OG_2398	-0.0671363885999994	3.6724841353	-0.318048111914589	0.756984192886048	0.815368167099801	-7.2868110886683
OG_30998	0.0972046914000003	-0.7903281485	0.317196030210221	0.757611699658003	0.815863770245937	-7.28710457059321
OG_8673	0.1394376532	-4.1220335552	0.316484681842308	0.758135706307231	0.816247720905996	-7.28734898886645
OG_2012	0.1600270196	-4.4803338866	0.315035777926734	0.759203421933263	0.81721675761986	-7.28784516664603
OG_10380	0.131447321	1.3368667819	0.313998845107825	0.759967876915324	0.817850116049613	-7.28819889451225
OG_11819	0.211255281800001	-4.5608849675	0.313669328178306	0.760210862538351	0.817850116049613	-7.28831106289913
OG_6151	0.169001778400001	-4.2189177684	0.313554945629618	0.760295214571358	0.817850116049613	-7.2883499720067
OG_30895	0.0482024658000002	3.1238592867	0.312993692173872	0.760709161720593	0.81811483985573	-7.28854068996748
OG_10552	0.183451977999999	-4.5469833156	0.311840515404231	0.761559924727296	0.818849122682736	-7.28893149629639
OG_10544	0.0748921746	2.3114313717	0.310584813312396	0.762486705464154	0.819664799830676	-7.28935543902042
OG_22201	0.0648722700000004	4.8098732712	0.309599790365405	0.763213985062179	0.820265703019418	-7.28968682236845
OG_11791	0.141058243799999	-4.7103779157	0.304062321510334	0.767306986009568	0.824482859305695	-7.29153052327226
OG_11726	0.0401420516000019	9.6214521482	0.302885217879568	0.768178011008351	0.825114933549496	-7.29191823101017
OG_10135	0.1672982108	-4.3159478324	0.302496714456443	0.768465567444397	0.825114933549496	-7.2920458700171
OG_2023	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
OG_6215	0.120540967999999	-4.4605908608	0.300751985752497	0.769757407232162	0.825114933549496	-7.29261710028134
